label,Star Rating,Sentences
Galaxy Core,5,"ITS OVER A MONTH NOW N NT A SINGLE PROBLEM DETECTED..!
      
      GOOD CAMERA(PREVIOUSLY I HAV USED SONY PHNS  N CAM QUALITY IS BETTER THAN SONY)
      
      GOOD BATTERY BACKUP(LASTS 8-10 HRS WITH WIFI/3G DATA USAGE)
      
      GOOD SCREEN EVEN THOUGH SCREEN PPI IS LOW
      
      LOOKS ARE RICH(GO FOR WHITE ONE)
      
      ONE THING THAT DISAPPOINTS IS THE  REAR SPEAKER...IT IS NOT LOUD ENOUGH, BUT THE AUDIO OUTPUT THROUGH EAR PHONE AND  AUX CABLE IS GOOD.
      
      VOICE CALLING N SKYPE(FRONT CAM IS MUCH BETTER THAN EXPECTED) EXPERIENCE IS BRILLIANT..!!
      
      WHEN IT COMES TO GAMING I HAV PLAYED ASPHALT7 N IT WORKS SMOOTHLY WITH OUT MUCH LAG..!!
      
      
      DNT GIVE A SECOND THOUGHT ... GO FOR IT N U'LL NEVER REGRET...!!
      
      AND PLEASE DNT COMPARE IT WITH TAT MICROMAX SHIT...AFTER ALL BRAND MATTERS..!!"
Galaxy Core,5,"MY FRIEND IS USING THIS MOBILE FROM PAST 6MONTHS, NO PROBLEM I USE TO PLAY GAMES ALOT. HE TOO USING MOBILE INTERNET CONTINUOUSLY, BATTERY BACKUP IS LITTLE LOW DUE TO CONTINUOUS INTERNET. OTHER THAN THAT A VERY GOOD MOBILE."
Galaxy Core,5,"NICE MOBILE AT THIS PRICE..!!
      
      SCREEN SIZE.. DISPLAY CLARITY.. GOOD..!!
      
      BEST MOBILE BRAND.. PRETTY SHAPE.."
Galaxy Core,5,"NICE MOBILE ORDERED FOR MY DAD,
      
      REALLY GOOD AND AFTER A LOT OF REVIEW IN FLIPKART I ORDERS THIS MOBILE,
      
      SKRPL PACKING IS NOT UP TO THE MARK,  BUT DELIVERY IS  2 DAYS BEFORE..."
Galaxy Core,5,NICE PHONE.. THE PHONE WAS DELIVERED TWO DAYS BEFORE THE SAID DATE. PACKAGING WAS NICE AND GOOD. THE PHONE WAS 100% ORIGINAL WITH ALL THE BILL AND ACCESSORIES. I RECOMMEND THIS SELLER.
Galaxy Core,5,"NICE, SLEEK, LIGHT, AND COMFORTABLE PHONE WITH SOLID BODY AND SAMSUNG BRAND.
      
      ANDROID INTERFACE AND TOUCH ARE GREAT WITH GOOD PROCESSOR GIVE A SMOOTH PERFORMANCE. NICELY MANAGED 2SIMS AT A TIME TECHNOLOGY. BEST THING ABOUT THIS PHONE - GOOD LOOKS, 4.1 JELLY BEAN AND KILLING PRICE. CAMERA IS PRETTY DECENT TOO AND FLIPKART IS SUPER DECENT (AS ALWAYS). I MEAN 'WOW' ;)"
Galaxy Core,5,"ONE WORD TO DEFINE AWESOME,GUD JOB SAMSUNG BUT  COULD HAVE BEEN PRICED AT 10K WOULD MAKE MAKE THE BEST DEAL.PLZ INCLUDE ORIGINAL FLIP COVER ALSO PRETTY TOUGH TO FIND THE ORIGINAL ONE."
Galaxy Core,5,"OVERALL, IT IS A GOOD PHONE COMPARED TO OTHER PHONES IN THIS RANGE
      
      
      CAMERA QUALITY.... BEST RESOLUTION EVER I HAVE SEEN IN 5MP"
Galaxy Core,5,"PHONE IS NICE, GOOD BUILT, FAIR AMOUNT OF IN-BUILT MEMORY, SCREEN SIZE IS JUST GOOD.
      
      ICING ON THE CAKE IS SPEEDY DELIVERY BY FLIPKART."
Galaxy Core,5,REALLY GOOD ONE. VERY COMPETITIVE RATE. DELIVERY WAS ALSO IN TIME. I SHOULD RECOMMENDS OTHERS TO PURCHASE AND USE THE SAME.
Galaxy Core,5,THANKS 2 LIGHTING SPEED DELIVERY OF FLIPKART &AMP; LOW PRICING ON HDFC CARDS...!&GT;    REALLY TIS SAMSUNG CORE PHONE  S WORTH OF MONEY...! I ALSO SUGGEST 2 ALL..~ :)
Galaxy Core,5,"THANKS FLIP-KART FOR FAST DELIVERY (ONLY IN ONE DAY), IF U WANT A MID RANGE ANDROID HANDSET ,THAN IT IS BEST AMONG ALL."
Galaxy Core,5,"THE BEST SELLING PHONE IN GOA IS SAMSUNG GALAXY CORE ,IT HAS ALL THE FEATURES  WHICH THE 40 THOSAND 50 THOUSAND PHONE HAVE ."
Galaxy Core,5,THE MOBILE IS WORKING REALLY FINE BUT THE BATTERY DRAINS OUT VERY FAST EVEN THOUGHT I INSTALLED BATTERY GURU. HANGS VERY RARELY.
Galaxy Core,5,"THE PHONE IS GREAT. SAMSUNG DID A GOOD JOB. THIS PHONE OFFERS ALMOST EVERYTHING WHAT HIGH END PHONE'S CAN PROVIDE, SO GUYS GO FOR IT. AND ALSO FLIPKART PACKING AND DELIVERY IS WONDERFUL AS ALWAYS."
Galaxy Core,5,THE PRODUCT FROM SAMSUNG IS GOOD AS EXPECTED.... IT IS VALUE FOR MONEY .... ALTHOUGH IF U R TIGHT ON BUDGET U CAN BUY SAMSUNG S DUOS WHICH IS ALMOST AT PAR  WITH THIS .... IT IS WORTH MENTIONING THE TOUCH IS AWESOME.....
Galaxy Core,5,"THIS IS THE BEST ECONOMIC PHONE THAT IS AVAILABLE WITH A 1GB RAM... ITS 4GB INTERNAL STORAGE LETS US INSTALL ALMOST ALL THE APPS WE NEED. ITS DISPLAY IS QUITE GOOD, BUT NOT A AMOLED DISPLAY. BUT THAT'S OK FOR AN ECONOMIC PHONE.
      
      
      THE GAMES WHICH RUNS WITHOUT LAG ARE:
      
      ASPHALT 7
      
      ASPLALT 8 (A LITTLE LAG - BUT NOT SO MUCH OF A DIFFERENCE)
      
      AND MANY MORE."
Galaxy Core,5,THIS MOBILE IS REALLY GOOD ONE AS PER PRICE. IT IS HAVING ALMOST ALL THE FEATURES GOOD SMART PHONE IS HAVING... REALLY LIKED IT AND FLIPKART SERVICE AS WELL
Galaxy Core,5,"THIS MOBILE IS VERY GOOD I LIKE THIS MOBILE AND CONFIGURATION.
      
      I HAVE RESENTLY ORDERED 2 MORE MOBILES.
      
      
      LOVING IT.:) :)  H"
Galaxy Core,5,THIS PHONE IS SIMPLY SUPER. I NEVER GOT ANY PROBLEM WITH USING THE PHONE. THIS IS 100 PERCENT WORTHBLE FOR SPENDING MONEY
Galaxy Core,5,"WELL FLIPKART PRICED IT VERY HIGHER.. I GOT IT AT SAMSUNG SMARTPHONE CAFE WITH A OFFER TOO..
      
      
      ABOUT THE FONE : ITS VERY NICE IN ALL ASPECTS,
      
      CAMERA IS NICE WITH AUTO FOCUSING OF OBJECTS
      
      INTERNET SPEED ALSO GOOD
      
      DISPLAY N SCREEN SENSITIVITY - EXCELLENT
      
      
      IT IS BETTER THAN THE OTHER PHONES IN THIS RANGE LIKE XPERIA-M N ALL.. I AM NOT SAYING THAT THIS DEVICE HAS NO PROBLEMS, BUT THEY ARE NEGLIGIBLE. (LIKE BATTERY BACK UP - EXACT 1 DAY)
      
      
      FOR THE PPL WHO R CONFUSED BETWEEN XPERIA M &AMP; THIS PHONE, I SUGGEST YOU NOT TO THINK TWICE AND JUST GET SAMSUNG GALAXY CORE.. TOTAL VALUE FOR MONEY"
Galaxy Core,5,"WITH A DUAL CORE PROCESSOR AND JELLYBEAN, THIS PHONE IS REALLY SNAPPY. SAMSUNG HAS DONE IMPROVEMENTS TO ITS TOUCHWIZ INTERFACE BUT IT COULD STILL USE SOME MORE. OVERALL, GREAT PHONE AND PERFECT FOR SUB 15K."
Galaxy Core,5,WORTH OF MONEY FOR THIS PRICE RANGE. FAST ENOUGH FOR GAMING. VERY MINIMAL LAG. OPTIMAL PICTURE QUALITY AND 3G VIDEO CALLING.
Galaxy Core,4,"1. GOOD PHONE AT THIS PRICE
      
      2. BATTERY PERFORMANCE OK FOR LIGHT USERS
      
      3. VERY PROMPT DELIVERY BY FLIPKART AND I GOT IT AT LOWER PRICE THAN BEST RETAILS SHOPS AT KOLKATA
      
      4.  DON'T KNOW WHY THIS PHONE IS GETTING HOT WHEN SPEAKING OVER VIBER/SKYPE ON WIFI OR 3G.
      
      I NEVER FACED THIS PROBLEM WITH MY OLD S 2."
Galaxy Core,4,"A GOOD PHONE, WORKS EFFICIENTLY. GOOD LOOKS AS WELL AS FEELS GOOD WHEN HOLDING. ONLY BATTERY BACK UP IS NOT SUFFICIENT WHEN USING GPRS. OTHER THAN THAT A GOOD BUY IN THIS PRICE RANGE..."
Galaxy Core,4,AMAZING PHONE .. IF YOUR BUDGET IS 11K- 13K THEN GO AHEAD AND BUY.. EXTREMELY FAST. GOOD CAMERA. GREAT BATTERY LIFE.. NO HICCUPS AS SUCH.
Galaxy Core,4,AWESOME PHONE WAT A CAMERA EVERYTHING IS PERFECT ONLY ONE PROBLEM IS D BATTERY BACKUP[ WHICH IS COMMON IN MOST ANDROID PHONES AND A LITTLE LAG IN GAMES BUT IN 13K U CANNOT EXPECT BETTER DAN DIS
Galaxy Core,4,AWESOME PHONE WITH AWESOME SPECS...:) THE PRODUCT WAS DELIVERED WELL WITHIN TIME...AND THE GENUINITY  IS UNDENIABLE...A BETTER CHOICE THAN THE MORE FAMOUS GALAXY S DUOS 2....BT AS USUAL THE BATTERY LIFE CUD HAVE BEEN BETTER....THEN AGAIN...THIS IS A PROBLEM FACED BY ALL ANDROID USERS....SO AGAIN THERES NO PLACE FOR ANY COMPLAINTS....
Galaxy Core,4,"BEST BRANDED PHONE IN THAT PRICE GROUP. LITTLE PROBLEM WITH BATTERY, SOMETIME SWITCHED OFF BELOW 20%.
      
      THANKS F.K :)"
Galaxy Core,4,"BOUGHT THE PHONE AROUND ONE MONTH BACK. ITS A PRETTY PHONE. BEST ONE FOR THE PEOPLE WHO ARE LOOKING PHONE FOR LESS THEN 15K WITH COMFORTABLE SIZE.
      
      
      ITS WELL PERFORMING AND M LOVING IT. JUST FEW PROBLEM ARE THERE THAT I HAVE FACED TILL DATE.
      
      1. SOMETIME (HAPPENED 2-3 TIMES TILL DATE) PHONE DONT SHOW THE DISCHARGING STATUS. IT HAPPENED WHEN IT WAS 100% CHARGED. NOT EVERTYM WHEN ITS 100% BUT IT DID HAPPEN.
      
      2. IT DOESN'T GO BELOW 10%. IT GETS SWITCHED OFF BELOW 10% AND DON'T EVEN BOOT IF U TRY WITHOUT PUTTING IT ON CURRENT.
      
      
      I M NOT SURE IF IT IS PHONE OR SOFTWARE PATCHES/UPDATES WHO IS ACTING WEIRD. SO I STILL WONT STOP LOVING MY PHONE HERE.
      
      
      HAPPY WITH THE SIZE, AMAZINGLY LIGHT WEIGHT AS COMPARED TO SAME CLASS PHONES, CAMERA QUALITY, VIDEO PLAYBACK AND ALL OVER PERFORMANCE.
      
      
      GOOD TO BUY PEOPLE!!"
Galaxy Core,4,"BOUGHT THIS FOR MY FATHER AS HIS BIRTHDAY PRESENT ON NEW YEAR EVE (IT'S 31ST DECEMBER). IT'S BEEN IN USE FOR ALMOST 3 WEEKS NOW AND THE FIRST IMPRESSIONS ARE AS FOLLOWS:
      
      
      1. DESIGN; ITS HIGH TIME, SAMSUNG SHOULD RELOOK INTO ITS DESIGN POLICY. A FRESH DESIGN IS LONG AWAITED. THE PHONE LOOKS SAME AS GALAXY S1 LAUNCHED MORE THAN 3 YEARS AGO.
      
      
      2. HARDWARE: JUST BARE MINIMUM, IF YOU WISH TO USE ADD-ON SOFTWARES LIKE TRUECALLER, SWYPE KEYBOARD, AND  LIVE WALLPAPERS ETC.
      
      
      3. SCREEN: CERTAINLY NOT THE BEST AT THIS PRICE, BUT OKAY, SAMSUNG SHALL UPGRADE IT TO QHD ESPECIALLY THE NEW 4.7 INCH VERSION.
      
      
      WILL UPDATE AS WILL USE MORE----"
Galaxy Core,4,"BOUGHT THIS PHONE 2 DAYS BACK. ITS AN EXCELLENT MID RANGE SMART PHONE.
      
      HERE ARE THE PROS AND CONS:
      
      
      PROS:
      
      1. AWESOME BRIGHT DISPLAY. PICS AND VIDEOS COME OUT BEAUTIFULLY.
      
      2. CALL QUALITY AND MUSIC PLAYBACK IS GOOD.
      
      3. JELLY BEAN OUT OF THE BOX.
      
      4. FITS PERFECTLY IN HAND.
      
      5. LOOKS GOOD WITH FLIP COVER AND MATTE FINISH SCREEN GUARD.
      
      
      CONS:
      
      1. CAMERA IS DECENT BUT NOT GREAT.
      
      2. HEADPHONES ARE BASIC. COULD HAVE BEEN BETTER.
      
      3. BATTERY GOES DOWN VERY QUICKLY WHEN MOBILE NETWORK IS ON.
      
      4. SAME FORM FACTOR AS OTHER SAMSUNG DEVICES."
Galaxy Core,4,"BRAKES FILMS IN 264 H, MPEG4, NOT A GOOD CAMERA .. APPLICATIONS ARE EASY TO INSTALL, I'M ALREADY USING HALF OF THE YEAR, I AM SATISFIED, AT THIS PRICE, THE PHONE IS VERY SUCCESSFUL."
Galaxy Core,4,"EXCELLENT!!!  NO COMPLAINTS - TOTALLY HAPPY WITH THIS PHONE.  I GIFTED IT TO MY HUSBAND AND HE GOT TOTALLY HOOKED ON TO IT.  HE HAD BEEN USING A NORMAL KEYPAD PHONE TILL THEN WITHOUT WHATSAPP, ETC AND WAS ALWAYS AGAINST TRYING A TOUCH SCREEN SMART PHONE.  BUT ONCE HE GOT FAMILIAR WITH ALL THE FEATURES, HE GOT TOTALLY FASCINATED BY IT.  IT'S HIGHLY RECOMMENDED."
Galaxy Core,4,"FANTASTIC MOBILE. VERY NICE DISPLAY. 1GB RAM IS PLUS POINT. CAMERA QUALITY IS ALSO GOOD. DESIGN IS OK,EASY TO HOLD IN HANDS."
Galaxy Core,4,"FEW CONS I FOUND IT
      
      1) SPEAKER VOLUME IS VERY LOW AS COMPARED TO NORMAL LEVEL.
      
      2) BATTERY BACKUP IS BELOW AVERAGE
      
      3) BETTER PLASTIC MATERIAL CAN BE USED FOR THE MOBILE'S BACK PANEL.
      
      
      OTHERWISE EVERY THING WAS GOOD."
Galaxy Core,4,FINE SMART PHONE IN SAMSUNG GAMES LITTLE BIT STRUCKING FINALLY 4 RATINGS FROM MY END .............................................
Galaxy Core,4,"FIRST OF ALL, I APPRECIATE THE BUYERS WHO TAKE THE TIME OUT TO WRITE A DETAILED REVIEW WHICH HELPS US BUYERS TO MAKE AN INFORMED DECISION BEFORE INVESTING IN A PRODUCT.
      
      NOW, ABOUT THE PRODUCT-
      
      THERE ARE PHONES WITH BETTER SPECS AT THIS PRICE IN THE MARKET BUT MY CHOICES WERE RESTRICTED SINCE I WANTED 1.) GOOD AFTER SALES SERVICE AND 2.) A PHONE WHICH IS NOT TOO BIG, NOR TOO SMALL, I.E, 4.3 TO 4.5 INCHES.
      
      MOTO G WAS A STRONG CONTENDER BUT THE WAITING PERIOD WAS 20 DAYS WHEN I BOUGHT THIS PHONE AND ALSO, MOTOROLA JUST RE-ENTERING THE MARKET WITH IT, THE AFTER SALES SERVICE WAS A BIG QUESTION MARK AS WELL.
      
      FROM THE REVIEWERS ON FLIPKART IT WAS APPARENT THAT IT DOESN'T HAVE A GREAT BATTERY LIFE AND SINCE I NEED MY CELL TO NOT DIE ON ME BEFORE MY DAY IS OVER AT 7 PM (ABOUT 12 HOURS OF MODERATE USE), I TOOK MY TIME GOING THROUGH THE OTHER PHONES BUT FINALLY DECIDED TO GIVE IT A SHOT AND WENT FOR SGC (SAMSUNG GALAXY CORE). I COULDN'T WAIT FOR 3 DAYS FOR FLIPKART TO DELIVER IT DUE TO THE PATHETIC CONDITION OF MY PREVIOUS CELLPHONE WHICH WAS BARELY HOLDING UP, SO I BOUGHT THIS HANDSET FROM A RETAILER TWO DAYS BACK.
      
      AS OF NOW, WITH 5/6 APPS INSTALLED, ITS GIVING ME A BATTERY LIFE OF ABOUT 15 HRS (TWO/THREE HOURS OF 3G USAGE AND AN HOUR OF CALLS WITH AN HOUR OF MESSAGING THROWN IN) WITH ONLY ONE SIM SINCE I DON'T NEED TWO EXCEPT WHEN I AM GOING OUT OF STATION AND TWO SIMS DRAIN BATTERY MUCH FASTER.
      
      NO LAGS TILL NOW AND WORKING FINE. GOOD NETWORK THOUGH YOU NEED A REBOOT ONCE IN A WHILE FOR SWITCHING BETWEEN 2G/3G WHICH, FOR ME, ISN'T MUCH OF A DEAL BREAKER. WILL UPDATE THIS REVIEW AT REGULAR INTERVALS AFTER INSTALLING MORE APPS AND USING SOME BATTERY SAVING TIPS TO GIVE FELLOW BUYERS A MORE COMPLETE PICTURE.
      
      AS OF NOW, THE VERDICT IS- 4 STARS/ 5STAR
      
      GO FOR IT IF YOU WANT GOOD AFTER SALES SUPPORT AND DON'T MIND CHARGING EVERY 16 HOURS."
Galaxy Core,4,"FLIPKART MADE THAN AGAIN FOR ME...THE DREAM PRODUCT...
      
      GREAT SERVICE AND GENUINE PRODUCT.GOOD EXPERIENCE WITH FLIPKART."
Galaxy Core,4,"FLIPKART SERVICE IS GOOD.
      
      THE PHONE IS GOOD VALUE FOR MONEY.
      
      IN THAT PRICE RANGE OF BUDGET SMARTPHONES, IT PROVIDES MOST OF THE REQUIRED FEATURES.
      
      THE BUILD QUALITY, PERFORMANCE, REAR CAMERA, DISPLAY IS GOOD.
      
      IT ALSO PROVIDES ADDITIONAL FRONT CAMERA.
      
      8 GB INTERNAL PLUS SUPPORT FOR MICRO-SD STORAGE IS ADDED BENEFIT."
Galaxy Core,4,"FOR THOSE NOOBS SAYING THAT GALAXY S ADVANCE, ACE 3, AND CORE ARE THE SAME, YOU GUYS DON'T KNOW TECHNOLOGY. THE MAIN DIFFERENCE IS THE ANDROID VERSION CORE RUNS ON JELLY BEAN AND S ADVANCE IS GINGER BREAD. ANDROID JELLY BEAN IS BETTER THAN GINGER BREAD IN EVERY POSSIBLE WAY, UI, MEMORY MANAGEMENT, ETC.
      
      PROS:
      
      -CORE IS THE ONLY DEVICE IN ITS PRICE RANGE (I.E. LESS THAN 15K INR) THAT HAS 4.3 INCH SCREEN. SCREEN DIMENSIONS MATTER QUITE A LOT.
      
      -SMART PHONES SHOULD HAVE ENOUGH BATTERY FOR 18 HOURS SO THAT USER CAN CHARGE HER GADGET IN THE MORNING FOR THE WHOLE DAY AT WORK. IT'S BATTERY IS ENOUGH FOR THAT.
      
      -5MP CAMERA IS NOT ENOUGH BUT AGAIN THIS PHONE COSTS 13K NOT 30K.
      
      NOT AS MUCH A CON:
      
      -THE MEMORY CLAIMED IS 8 GB THOUGH USER GETS ONLY AROUND 4.5GB FOR HER USE. SAMSUNG MADE UP FOR THIS BY PROVIDING AN EXPANDABLE SLOT.
      
      -DEVICE SHOULD COME IN BLACK COLOUR FOR THE FLAWLESS BLACK LOOK AT THE FRONT. I LOVE THAT.
      
      **AND WHEN YOUR DEVICE FREEZES ALWAYS REMEMBER, ITS THE APP THAT FROZE IT NOT THE MANUFACTURERS FAULT.
      
      I HOPE THIS HELPS YOU BUY THE BEST PHONE IN YOUR BUDGET."
Galaxy Core,4,"FUNTASTIC PHONE ALL FEATURES WHICH MULTIMEDIA PHONE HAVE IT'S COMPLETLY FULLFILLED.
      
      IT HAVING GOOD CAMERA. HEADPHONE IS QUALITY IS GOOD. INTERFACE IS AWESOME AND QUITE ROUGH AND TUFF PHONE. IT'S ALL ABOUT COMPLETE SATISFACTION. I HAD PURCHASED IT 4 MONTHS AGO."
Galaxy Core,4,"GALAXY CODE IS WORTH FOR ITS PRICE. SPECS ARE GOOD. BATTERY COULD HAVE BEEN BETTER. WITH MINIMAL USAGE ALSO, BATTERY DOESN'T LAST FOR 2 DAYS. GOOD OVER ALL."
Galaxy Core,4,"GALAXY CORE IS A EXTREMELY CLOSE COMPETITIVE OF SONY XPERIA M DUAL. I WAS CONFUSED BEFORE BUYING. BUT AFTER USING THE PRODUCT I AM SATISFIED WITH THE PERFORMANCE IT IS OFFERING WITH THE COMPETITIVE PRICE. BUT I CHOOSE THIS TO HANDLE WITH ONE HAND AND YOU REALLY CANT DO THIS. SAMSUNG DOES NOT HAVE GOOD SPEC PHONE WITH SMALL FORM FACTOR. XPERIA M DUAL HAS ADVANTAGES LIKE IT IS SMALL, HAVE NFC, HAVE GORILLA GLASS, HD RECORDING AND OVERALL LOOK. BUT AT THE SAME TIME THE ACCESSORIES OF SONY IS EXPENSIVE. AND SCREEN QUALITY IS BETTER IN CORE (CHECK YOUTUBE VID)."
Galaxy Core,4,"GOOD PHONE FOR SOMEONE MOVING FROM REGULAR MOBILE TO A TOUCH/ SMART PHONE,EASY TO HANDLE ,GOOD FEATURES,VALUE FOR MONEY"
Galaxy Core,4,GOOD PHONE GO FOR IT LITTLE BIT HANGING PROBLEM .... AS SAMSUNG IS KNOWN FOR IT .... BUT OVER ALL GOOD ... I AM USING IT ROUGHLY FROM LAST 4 MONTHS BT WORKING FINE .... GOOD CAMERA QUALITY ... 4GB CAN ONLY BE USED... REST 4 FOR PROCESSING ... GOOD ONE....
Galaxy Core,4,"GOOD SERVICE BY FLIPKART!!
      
      AS PER SPECIFICATION THIS  SET HAS 8GB INTERNAL MEMORY. HOWEVER, I CAN SEE ONLY 4.65 GB. WHERE IS REST OF THE MEMORY? HOW MUCH INTERNAL MEMORY SPACE DOES PRE-INSTALLED OS AND APPS TAKE? I SUGGEST PEOPLE TO BUY MOTO-G BETTER THAN THIS SET (QUAD CORE PROCESSOR, 1280X720 PIXEL VIDEO PLAY/ RESOLUTION, 2080MAH BATTERY, 1.5MP FRONT CAMERA, ADRENO GRAPHICS, 4.5INCHES CREEN)  COMES AT SAME PRICE RANGE."
Galaxy Core,4,"GOOD SMARTPHONE IN THAT PRICE RANGE FROM SAMSUNG. CAMERA RESOLUTION IS BIT OK , BUT IN A 5MP CAM, YOU CAN EXPECT THIS MUCH I FEEL. IF MANY APPS ARE OPEN THEN SOMETIMES PHONE HANGS FOR A WHILE AND IS FINE AGAIN IN FEW SECONDS."
Galaxy Core,4,"HEY THERE,
      
      
      I GOT THIS PHONE ESPECIALLY FOR ITS
      
      
      BRIGHT &AMP; LARGE DISPLAY ( COMPARED TO MENU OCCUPIED SCREEN IN SONY XPERIA M DUAL )
      
      8GB IN BUILT MEMORY ( OF WHICH YOU GET 4.5 GB FOR USAGE )
      
      DECENT 1GB RAM
      
      UHMM, A LITTLE BIT EASY TO USE INTERFACE AS I GOT IT FOR MY DAD.
      
      
      BY THIS TIME, IF YOU ARE IN THE IDEA OF PURCHASING A NEW ANDROID PHONE.
      
      I WOULD RECOMMEND GOOGLE'S MOTO G (WHICH COMES IN DUAL SIM) &AMP; DOES COME WITH ANDROID KITKAT.
      
      
      SONY XPERIA M (IN THE SAME RANGE) IS ALSO A VERY GOOD CHOICE IF YOU ARE THINKING TO EXPLOIT YOUR ANDROID, COMES WITH NFC, PRO OF SNAPDRAGON PROCESSOR AND LATEST JELLY BEAN AS TO CORE.
      
      
      LET ME CONCLUDE, CORE IS THE BEST FOR LIGHT USERS AND WORTH THE BUCKS. CHEERS."
Galaxy Core,4,"HI I AM USING THIS MOBILE FROM LAST 20 DAYS .ALL THE FEARURS ARE GOOD ,AND ITS MAIN DRAW BACK IS BATTEY BACK UP ,I NEED TO KEEP TWICE A DAY FOR CHARGING (WITH A USE OF MP3 2 HR ,WIFI.USE OF 4-5 HR PER DAY  ).REMAINING ALL IS OK..."
